"id","updatedAt","DomainName","CurrentStatus","RDAPStatusCode"
25599,NULL,"s0c",0,NULL
25600,NULL,"s0d",0,NULL
25601,NULL,"s0e",0,NULL
25602,NULL,"s0f",0,NULL
25603,NULL,"s0g",0,NULL
25604,NULL,"s0h",0,NULL
25605,NULL,"s0i",0,NULL
25606,NULL,"s0j",0,NULL
25607,NULL,"s0k",0,NULL
25608,NULL,"s0l",0,NULL
25609,NULL,"s0m",0,NULL
25610,NULL,"s0n",0,NULL
25611,NULL,"s0o",0,NULL
25612,NULL,"s0p",0,NULL
25613,NULL,"s0q",0,NULL
25614,NULL,"s0r",0,NULL
25615,NULL,"s0s",0,NULL
25616,NULL,"s0t",0,NULL
25617,NULL,"s0u",0,NULL
25618,NULL,"s0v",0,NULL
25619,NULL,"s0w",0,NULL
25620,NULL,"s0x",0,NULL
25621,NULL,"s0y",0,NULL
25622,NULL,"s0z",0,NULL
25623,NULL,"s00",0,NULL
25624,NULL,"s01",0,NULL
25625,NULL,"s02",0,NULL
25626,NULL,"s03",0,NULL
25627,NULL,"s04",0,NULL
25628,NULL,"s05",0,NULL
25629,NULL,"s06",0,NULL
25630,NULL,"s07",0,NULL
25631,NULL,"s08",0,NULL
25632,NULL,"s09",0,NULL
25633,NULL,"s1a",0,NULL
25634,NULL,"s1b",0,NULL
25635,NULL,"s1c",0,NULL
25636,NULL,"s1d",0,NULL
25637,NULL,"s1e",0,NULL
25638,NULL,"s1f",0,NULL
25639,NULL,"s1g",0,NULL
25640,NULL,"s1h",0,NULL
25641,NULL,"s1i",0,NULL
25642,NULL,"s1j",0,NULL
25643,NULL,"s1k",0,NULL
25644,NULL,"s1l",0,NULL
25645,NULL,"s1m",0,NULL
25646,NULL,"s1n",0,NULL
25647,NULL,"s1o",0,NULL
25648,NULL,"s1p",0,NULL
25649,NULL,"s1q",0,NULL
25650,NULL,"s1r",0,NULL
25651,NULL,"s1s",0,NULL
25652,NULL,"s1t",0,NULL
25653,NULL,"s1u",0,NULL
25654,NULL,"s1v",0,NULL
25655,NULL,"s1w",0,NULL
25656,NULL,"s1x",0,NULL
25657,NULL,"s1y",0,NULL
25658,NULL,"s1z",0,NULL
25659,NULL,"s10",0,NULL
25660,NULL,"s11",0,NULL
25661,NULL,"s12",0,NULL
25662,NULL,"s13",0,NULL
25663,NULL,"s14",0,NULL
25664,NULL,"s15",0,NULL
25665,NULL,"s16",0,NULL
25666,NULL,"s17",0,NULL
25667,NULL,"s18",0,NULL
25668,NULL,"s19",0,NULL
25669,NULL,"s2a",0,NULL
25670,NULL,"s2b",0,NULL
25671,NULL,"s2c",0,NULL
25672,NULL,"s2d",0,NULL
25673,NULL,"s2e",0,NULL
25674,NULL,"s2f",0,NULL
25675,NULL,"s2g",0,NULL
25676,NULL,"s2h",0,NULL
25677,NULL,"s2i",0,NULL
25678,NULL,"s2j",0,NULL
25679,NULL,"s2k",0,NULL
25680,NULL,"s2l",0,NULL
25681,NULL,"s2m",0,NULL
25682,NULL,"s2n",0,NULL
25683,NULL,"s2o",0,NULL
25684,NULL,"s2p",0,NULL
25685,NULL,"s2q",0,NULL
25686,NULL,"s2r",0,NULL
25687,NULL,"s2s",0,NULL
25688,NULL,"s2t",0,NULL
25689,NULL,"s2u",0,NULL
25690,NULL,"s2v",0,NULL
25691,NULL,"s2w",0,NULL
25692,NULL,"s2x",0,NULL
25693,NULL,"s2y",0,NULL
25694,NULL,"s2z",0,NULL
25695,NULL,"s20",0,NULL
25696,NULL,"s21",0,NULL
25697,NULL,"s22",0,NULL
25698,NULL,"s23",0,NULL
25699,NULL,"s24",0,NULL
25700,NULL,"s25",0,NULL
25701,NULL,"s26",0,NULL
25702,NULL,"s27",0,NULL
25703,NULL,"s28",0,NULL
25704,NULL,"s29",0,NULL
25705,NULL,"s3a",0,NULL
25706,NULL,"s3b",0,NULL
25707,NULL,"s3c",0,NULL
25708,NULL,"s3d",0,NULL
25709,NULL,"s3e",0,NULL
25710,NULL,"s3f",0,NULL
25711,NULL,"s3g",0,NULL
25712,NULL,"s3h",0,NULL
25713,NULL,"s3i",0,NULL
25714,NULL,"s3j",0,NULL
25715,NULL,"s3k",0,NULL
25716,NULL,"s3l",0,NULL
25717,NULL,"s3m",0,NULL
25718,NULL,"s3n",0,NULL
25719,NULL,"s3o",0,NULL
25720,NULL,"s3p",0,NULL
25721,NULL,"s3q",0,NULL
25722,NULL,"s3r",0,NULL
25723,NULL,"s3s",0,NULL
25724,NULL,"s3t",0,NULL
25725,NULL,"s3u",0,NULL
25726,NULL,"s3v",0,NULL
25727,NULL,"s3w",0,NULL
25728,NULL,"s3x",0,NULL
25729,NULL,"s3y",0,NULL
25730,NULL,"s3z",0,NULL
25731,NULL,"s30",0,NULL
25732,NULL,"s31",0,NULL
25733,NULL,"s32",0,NULL
25734,NULL,"s33",0,NULL
25735,NULL,"s34",0,NULL
25736,NULL,"s35",0,NULL
25737,NULL,"s36",0,NULL
25738,NULL,"s37",0,NULL
25739,NULL,"s38",0,NULL
25740,NULL,"s39",0,NULL
25741,NULL,"s4a",0,NULL
25742,NULL,"s4b",0,NULL
25743,NULL,"s4c",0,NULL
25744,NULL,"s4d",0,NULL
25745,NULL,"s4e",0,NULL
25746,NULL,"s4f",0,NULL
25747,NULL,"s4g",0,NULL
25748,NULL,"s4h",0,NULL
25749,NULL,"s4i",0,NULL
25750,NULL,"s4j",0,NULL
25751,NULL,"s4k",0,NULL
25752,NULL,"s4l",0,NULL
25753,NULL,"s4m",0,NULL
25754,NULL,"s4n",0,NULL
25755,NULL,"s4o",0,NULL
25756,NULL,"s4p",0,NULL
25757,NULL,"s4q",0,NULL
25758,NULL,"s4r",0,NULL
25759,NULL,"s4s",0,NULL
25760,NULL,"s4t",0,NULL
25761,NULL,"s4u",0,NULL
25762,NULL,"s4v",0,NULL
25763,NULL,"s4w",0,NULL
25764,NULL,"s4x",0,NULL
25765,NULL,"s4y",0,NULL
25766,NULL,"s4z",0,NULL
25767,NULL,"s40",0,NULL
25768,NULL,"s41",0,NULL
25769,NULL,"s42",0,NULL
25770,NULL,"s43",0,NULL
25771,NULL,"s44",0,NULL
25772,NULL,"s45",0,NULL
25773,NULL,"s46",0,NULL
25774,NULL,"s47",0,NULL
25775,NULL,"s48",0,NULL
25776,NULL,"s49",0,NULL
25777,NULL,"s5a",0,NULL
25778,NULL,"s5b",0,NULL
25779,NULL,"s5c",0,NULL
25780,NULL,"s5d",0,NULL
25781,NULL,"s5e",0,NULL
25782,NULL,"s5f",0,NULL
25783,NULL,"s5g",0,NULL
25784,NULL,"s5h",0,NULL
25785,NULL,"s5i",0,NULL
25786,NULL,"s5j",0,NULL
25787,NULL,"s5k",0,NULL
25788,NULL,"s5l",0,NULL
25789,NULL,"s5m",0,NULL
25790,NULL,"s5n",0,NULL
25791,NULL,"s5o",0,NULL
25792,NULL,"s5p",0,NULL
25793,NULL,"s5q",0,NULL
25794,NULL,"s5r",0,NULL
25795,NULL,"s5s",0,NULL
25796,NULL,"s5t",0,NULL
25797,NULL,"s5u",0,NULL
25798,NULL,"s5v",0,NULL
25799,NULL,"s5w",0,NULL
25800,NULL,"s5x",0,NULL
25801,NULL,"s5y",0,NULL
25802,NULL,"s5z",0,NULL
25803,NULL,"s50",0,NULL
25804,NULL,"s51",0,NULL
25805,NULL,"s52",0,NULL
25806,NULL,"s53",0,NULL
25807,NULL,"s54",0,NULL
25808,NULL,"s55",0,NULL
25809,NULL,"s56",0,NULL
25810,NULL,"s57",0,NULL
25811,NULL,"s58",0,NULL
25812,NULL,"s59",0,NULL
25813,NULL,"s6a",0,NULL
25814,NULL,"s6b",0,NULL
25815,NULL,"s6c",0,NULL
25816,NULL,"s6d",0,NULL
25817,NULL,"s6e",0,NULL
25818,NULL,"s6f",0,NULL
25819,NULL,"s6g",0,NULL
25820,NULL,"s6h",0,NULL
25821,NULL,"s6i",0,NULL
25822,NULL,"s6j",0,NULL
25823,NULL,"s6k",0,NULL
25824,NULL,"s6l",0,NULL
25825,NULL,"s6m",0,NULL
25826,NULL,"s6n",0,NULL
25827,NULL,"s6o",0,NULL
25828,NULL,"s6p",0,NULL
25829,NULL,"s6q",0,NULL
25830,NULL,"s6r",0,NULL
25831,NULL,"s6s",0,NULL
25832,NULL,"s6t",0,NULL
25833,NULL,"s6u",0,NULL
25834,NULL,"s6v",0,NULL
25835,NULL,"s6w",0,NULL
25836,NULL,"s6x",0,NULL
25837,NULL,"s6y",0,NULL
25838,NULL,"s6z",0,NULL
25839,NULL,"s60",0,NULL
25840,NULL,"s61",0,NULL
25841,NULL,"s62",0,NULL
25842,NULL,"s63",0,NULL
25843,NULL,"s64",0,NULL
25844,NULL,"s65",0,NULL
25845,NULL,"s66",0,NULL
25846,NULL,"s67",0,NULL
25847,NULL,"s68",0,NULL
25848,NULL,"s69",0,NULL
25849,NULL,"s7a",0,NULL
25850,NULL,"s7b",0,NULL
25851,NULL,"s7c",0,NULL
25852,NULL,"s7d",0,NULL
25853,NULL,"s7e",0,NULL
25854,NULL,"s7f",0,NULL
25855,NULL,"s7g",0,NULL
25856,NULL,"s7h",0,NULL
25857,NULL,"s7i",0,NULL
25858,NULL,"s7j",0,NULL
25859,NULL,"s7k",0,NULL
25860,NULL,"s7l",0,NULL
25861,NULL,"s7m",0,NULL
25862,NULL,"s7n",0,NULL
25863,NULL,"s7o",0,NULL
25864,NULL,"s7p",0,NULL
25865,NULL,"s7q",0,NULL
25866,NULL,"s7r",0,NULL
25867,NULL,"s7s",0,NULL
25868,NULL,"s7t",0,NULL
25869,NULL,"s7u",0,NULL
25870,NULL,"s7v",0,NULL
25871,NULL,"s7w",0,NULL
25872,NULL,"s7x",0,NULL
25873,NULL,"s7y",0,NULL
25874,NULL,"s7z",0,NULL
25875,NULL,"s70",0,NULL
25876,NULL,"s71",0,NULL
25877,NULL,"s72",0,NULL
25878,NULL,"s73",0,NULL
25879,NULL,"s74",0,NULL
25880,NULL,"s75",0,NULL
25881,NULL,"s76",0,NULL
25882,NULL,"s77",0,NULL
25883,NULL,"s78",0,NULL
25884,NULL,"s79",0,NULL
25885,NULL,"s8a",0,NULL
25886,NULL,"s8b",0,NULL
25887,NULL,"s8c",0,NULL
25888,NULL,"s8d",0,NULL
25889,NULL,"s8e",0,NULL
25890,NULL,"s8f",0,NULL
25891,NULL,"s8g",0,NULL
25892,NULL,"s8h",0,NULL
25893,NULL,"s8i",0,NULL
25894,NULL,"s8j",0,NULL
25895,NULL,"s8k",0,NULL
25896,NULL,"s8l",0,NULL
25897,NULL,"s8m",0,NULL
25898,NULL,"s8n",0,NULL
25899,NULL,"s8o",0,NULL
25900,NULL,"s8p",0,NULL
25901,NULL,"s8q",0,NULL
25902,NULL,"s8r",0,NULL
25903,NULL,"s8s",0,NULL
25904,NULL,"s8t",0,NULL
25905,NULL,"s8u",0,NULL
25906,NULL,"s8v",0,NULL
25907,NULL,"s8w",0,NULL
25908,NULL,"s8x",0,NULL
25909,NULL,"s8y",0,NULL
25910,NULL,"s8z",0,NULL
25911,NULL,"s80",0,NULL
25912,NULL,"s81",0,NULL
25913,NULL,"s82",0,NULL
25914,NULL,"s83",0,NULL
25915,NULL,"s84",0,NULL
25916,NULL,"s85",0,NULL
25917,NULL,"s86",0,NULL
25918,NULL,"s87",0,NULL
25919,NULL,"s88",0,NULL
25920,NULL,"s89",0,NULL
25921,NULL,"s9a",0,NULL
25922,NULL,"s9b",0,NULL
25923,NULL,"s9c",0,NULL
25924,NULL,"s9d",0,NULL
25925,NULL,"s9e",0,NULL
25926,NULL,"s9f",0,NULL
25927,NULL,"s9g",0,NULL
25928,NULL,"s9h",0,NULL
25929,NULL,"s9i",0,NULL
25930,NULL,"s9j",0,NULL
25931,NULL,"s9k",0,NULL
25932,NULL,"s9l",0,NULL
25933,NULL,"s9m",0,NULL
25934,NULL,"s9n",0,NULL
25935,NULL,"s9o",0,NULL
25936,NULL,"s9p",0,NULL
25937,NULL,"s9q",0,NULL
25938,NULL,"s9r",0,NULL
25939,NULL,"s9s",0,NULL
25940,NULL,"s9t",0,NULL
25941,NULL,"s9u",0,NULL
25942,NULL,"s9v",0,NULL
25943,NULL,"s9w",0,NULL
25944,NULL,"s9x",0,NULL
25945,NULL,"s9y",0,NULL
25946,NULL,"s9z",0,NULL
25947,NULL,"s90",0,NULL
25948,NULL,"s91",0,NULL
25949,NULL,"s92",0,NULL
25950,NULL,"s93",0,NULL
25951,NULL,"s94",0,NULL
25952,NULL,"s95",0,NULL
25953,NULL,"s96",0,NULL
25954,NULL,"s97",0,NULL
25955,NULL,"s98",0,NULL
25956,NULL,"s99",0,NULL
25957,NULL,"taa",0,NULL
25958,NULL,"tab",0,NULL
25959,NULL,"tac",0,NULL
25960,NULL,"tad",0,NULL
25961,NULL,"tae",0,NULL
25962,NULL,"taf",0,NULL
25963,NULL,"tag",0,NULL
25964,NULL,"tah",0,NULL
25965,NULL,"tai",0,NULL
25966,NULL,"taj",0,NULL
25967,NULL,"tak",0,NULL
25968,NULL,"tal",0,NULL
25969,NULL,"tam",0,NULL
25970,NULL,"tan",0,NULL
25971,NULL,"tao",0,NULL
25972,NULL,"tap",0,NULL
25973,NULL,"taq",0,NULL
25974,NULL,"tar",0,NULL
25975,NULL,"tas",0,NULL
25976,NULL,"tat",0,NULL
25977,NULL,"tau",0,NULL
25978,NULL,"tav",0,NULL
25979,NULL,"taw",0,NULL
25980,NULL,"tax",0,NULL
25981,NULL,"tay",0,NULL
25982,NULL,"taz",0,NULL
25983,NULL,"ta0",0,NULL
25984,NULL,"ta1",0,NULL
25985,NULL,"ta2",0,NULL
25986,NULL,"ta3",0,NULL
25987,NULL,"ta4",0,NULL
25988,NULL,"ta5",0,NULL
25989,NULL,"ta6",0,NULL
25990,NULL,"ta7",0,NULL
25991,NULL,"ta8",0,NULL
25992,NULL,"ta9",0,NULL
25993,NULL,"tba",0,NULL
25994,NULL,"tbb",0,NULL
25995,NULL,"tbc",0,NULL
25996,NULL,"tbd",0,NULL
25997,NULL,"tbe",0,NULL
25998,NULL,"tbf",0,NULL
25999,NULL,"tbg",0,NULL
26000,NULL,"tbh",0,NULL
26001,NULL,"tbi",0,NULL
26002,NULL,"tbj",0,NULL
26003,NULL,"tbk",0,NULL
26004,NULL,"tbl",0,NULL
26005,NULL,"tbm",0,NULL
26006,NULL,"tbn",0,NULL
26007,NULL,"tbo",0,NULL
26008,NULL,"tbp",0,NULL
26009,NULL,"tbq",0,NULL
26010,NULL,"tbr",0,NULL
26011,NULL,"tbs",0,NULL
26012,NULL,"tbt",0,NULL
26013,NULL,"tbu",0,NULL
26014,NULL,"tbv",0,NULL
26015,NULL,"tbw",0,NULL
26016,NULL,"tbx",0,NULL
26017,NULL,"tby",0,NULL
26018,NULL,"tbz",0,NULL
26019,NULL,"tb0",0,NULL
26020,NULL,"tb1",0,NULL
26021,NULL,"tb2",0,NULL
26022,NULL,"tb3",0,NULL
26023,NULL,"tb4",0,NULL
26024,NULL,"tb5",0,NULL
26025,NULL,"tb6",0,NULL
26026,NULL,"tb7",0,NULL
26027,NULL,"tb8",0,NULL
26028,NULL,"tb9",0,NULL
26029,NULL,"tca",0,NULL
26030,NULL,"tcb",0,NULL
26031,NULL,"tcc",0,NULL
26032,NULL,"tcd",0,NULL
26033,NULL,"tce",0,NULL
26034,NULL,"tcf",0,NULL
26035,NULL,"tcg",0,NULL
26036,NULL,"tch",0,NULL
26037,NULL,"tci",0,NULL
26038,NULL,"tcj",0,NULL
26039,NULL,"tck",0,NULL
26040,NULL,"tcl",0,NULL
26041,NULL,"tcm",0,NULL
26042,NULL,"tcn",0,NULL
26043,NULL,"tco",0,NULL
26044,NULL,"tcp",0,NULL
26045,NULL,"tcq",0,NULL
26046,NULL,"tcr",0,NULL
26047,NULL,"tcs",0,NULL
26048,NULL,"tct",0,NULL
26049,NULL,"tcu",0,NULL
26050,NULL,"tcv",0,NULL
26051,NULL,"tcw",0,NULL
26052,NULL,"tcx",0,NULL
26053,NULL,"tcy",0,NULL
26054,NULL,"tcz",0,NULL
26055,NULL,"tc0",0,NULL
26056,NULL,"tc1",0,NULL
26057,NULL,"tc2",0,NULL
26058,NULL,"tc3",0,NULL
26059,NULL,"tc4",0,NULL
26060,NULL,"tc5",0,NULL
26061,NULL,"tc6",0,NULL
26062,NULL,"tc7",0,NULL
26063,NULL,"tc8",0,NULL
26064,NULL,"tc9",0,NULL
26065,NULL,"tda",0,NULL
26066,NULL,"tdb",0,NULL
26067,NULL,"tdc",0,NULL
26068,NULL,"tdd",0,NULL
26069,NULL,"tde",0,NULL
26070,NULL,"tdf",0,NULL
26071,NULL,"tdg",0,NULL
26072,NULL,"tdh",0,NULL
26073,NULL,"tdi",0,NULL
26074,NULL,"tdj",0,NULL
26075,NULL,"tdk",0,NULL
26076,NULL,"tdl",0,NULL
26077,NULL,"tdm",0,NULL
26078,NULL,"tdn",0,NULL
26079,NULL,"tdo",0,NULL
26080,NULL,"tdp",0,NULL
26081,NULL,"tdq",0,NULL
26082,NULL,"tdr",0,NULL
26083,NULL,"tds",0,NULL
26084,NULL,"tdt",0,NULL
26085,NULL,"tdu",0,NULL
26086,NULL,"tdv",0,NULL
26087,NULL,"tdw",0,NULL
26088,NULL,"tdx",0,NULL
26089,NULL,"tdy",0,NULL
26090,NULL,"tdz",0,NULL
26091,NULL,"td0",0,NULL
26092,NULL,"td1",0,NULL
26093,NULL,"td2",0,NULL
26094,NULL,"td3",0,NULL
26095,NULL,"td4",0,NULL
26096,NULL,"td5",0,NULL
26097,NULL,"td6",0,NULL
26098,NULL,"td7",0,NULL
26099,NULL,"td8",0,NULL
26100,NULL,"td9",0,NULL
26101,NULL,"tea",0,NULL
26102,NULL,"teb",0,NULL
26103,NULL,"tec",0,NULL
26104,NULL,"ted",0,NULL
26105,NULL,"tee",0,NULL
26106,NULL,"tef",0,NULL
26107,NULL,"teg",0,NULL
26108,NULL,"teh",0,NULL
26109,NULL,"tei",0,NULL
26110,NULL,"tej",0,NULL
26111,NULL,"tek",0,NULL
26112,NULL,"tel",0,NULL
26113,NULL,"tem",0,NULL
26114,NULL,"ten",0,NULL
26115,NULL,"teo",0,NULL
26116,NULL,"tep",0,NULL
26117,NULL,"teq",0,NULL
26118,NULL,"ter",0,NULL
26119,NULL,"tes",0,NULL
26120,NULL,"tet",0,NULL
26121,NULL,"teu",0,NULL
26122,NULL,"tev",0,NULL
26123,NULL,"tew",0,NULL
26124,NULL,"tex",0,NULL
26125,NULL,"tey",0,NULL
26126,NULL,"tez",0,NULL
26127,NULL,"te0",0,NULL
26128,NULL,"te1",0,NULL
26129,NULL,"te2",0,NULL
26130,NULL,"te3",0,NULL
26131,NULL,"te4",0,NULL
26132,NULL,"te5",0,NULL
26133,NULL,"te6",0,NULL
26134,NULL,"te7",0,NULL
26135,NULL,"te8",0,NULL
26136,NULL,"te9",0,NULL
26137,NULL,"tfa",0,NULL
26138,NULL,"tfb",0,NULL
26139,NULL,"tfc",0,NULL
26140,NULL,"tfd",0,NULL
26141,NULL,"tfe",0,NULL
26142,NULL,"tff",0,NULL
26143,NULL,"tfg",0,NULL
26144,NULL,"tfh",0,NULL
26145,NULL,"tfi",0,NULL
26146,NULL,"tfj",0,NULL
26147,NULL,"tfk",0,NULL
26148,NULL,"tfl",0,NULL
26149,NULL,"tfm",0,NULL
26150,NULL,"tfn",0,NULL
26151,NULL,"tfo",0,NULL
26152,NULL,"tfp",0,NULL
26153,NULL,"tfq",0,NULL
26154,NULL,"tfr",0,NULL
26155,NULL,"tfs",0,NULL
26156,NULL,"tft",0,NULL
26157,NULL,"tfu",0,NULL
26158,NULL,"tfv",0,NULL
26159,NULL,"tfw",0,NULL
26160,NULL,"tfx",0,NULL
26161,NULL,"tfy",0,NULL
26162,NULL,"tfz",0,NULL
26163,NULL,"tf0",0,NULL
26164,NULL,"tf1",0,NULL
26165,NULL,"tf2",0,NULL
26166,NULL,"tf3",0,NULL
26167,NULL,"tf4",0,NULL
26168,NULL,"tf5",0,NULL
26169,NULL,"tf6",0,NULL
26170,NULL,"tf7",0,NULL
26171,NULL,"tf8",0,NULL
26172,NULL,"tf9",0,NULL
26173,NULL,"tga",0,NULL
26174,NULL,"tgb",0,NULL
26175,NULL,"tgc",0,NULL
26176,NULL,"tgd",0,NULL
26177,NULL,"tge",0,NULL
26178,NULL,"tgf",0,NULL
26179,NULL,"tgg",0,NULL
26180,NULL,"tgh",0,NULL
26181,NULL,"tgi",0,NULL
26182,NULL,"tgj",0,NULL
26183,NULL,"tgk",0,NULL
26184,NULL,"tgl",0,NULL
26185,NULL,"tgm",0,NULL
26186,NULL,"tgn",0,NULL
26187,NULL,"tgo",0,NULL
26188,NULL,"tgp",0,NULL
26189,NULL,"tgq",0,NULL
26190,NULL,"tgr",0,NULL
26191,NULL,"tgs",0,NULL
26192,NULL,"tgt",0,NULL
26193,NULL,"tgu",0,NULL
26194,NULL,"tgv",0,NULL
26195,NULL,"tgw",0,NULL
26196,NULL,"tgx",0,NULL
26197,NULL,"tgy",0,NULL
26198,NULL,"tgz",0,NULL
26199,NULL,"tg0",0,NULL
26200,NULL,"tg1",0,NULL
26201,NULL,"tg2",0,NULL
26202,NULL,"tg3",0,NULL
26203,NULL,"tg4",0,NULL
26204,NULL,"tg5",0,NULL
26205,NULL,"tg6",0,NULL
26206,NULL,"tg7",0,NULL
26207,NULL,"tg8",0,NULL
26208,NULL,"tg9",0,NULL
26209,NULL,"tha",0,NULL
26210,NULL,"thb",0,NULL
26211,NULL,"thc",0,NULL
26212,NULL,"thd",0,NULL
26213,NULL,"the",0,NULL
26214,NULL,"thf",0,NULL
26215,NULL,"thg",0,NULL
26216,NULL,"thh",0,NULL
26217,NULL,"thi",0,NULL
26218,NULL,"thj",0,NULL
26219,NULL,"thk",0,NULL
26220,NULL,"thl",0,NULL
26221,NULL,"thm",0,NULL
26222,NULL,"thn",0,NULL
26223,NULL,"tho",0,NULL
26224,NULL,"thp",0,NULL
26225,NULL,"thq",0,NULL
26226,NULL,"thr",0,NULL
26227,NULL,"ths",0,NULL
26228,NULL,"tht",0,NULL
26229,NULL,"thu",0,NULL
26230,NULL,"thv",0,NULL
26231,NULL,"thw",0,NULL
26232,NULL,"thx",0,NULL
26233,NULL,"thy",0,NULL
26234,NULL,"thz",0,NULL
26235,NULL,"th0",0,NULL
26236,NULL,"th1",0,NULL
26237,NULL,"th2",0,NULL
26238,NULL,"th3",0,NULL
26239,NULL,"th4",0,NULL
26240,NULL,"th5",0,NULL
26241,NULL,"th6",0,NULL
26242,NULL,"th7",0,NULL
26243,NULL,"th8",0,NULL
26244,NULL,"th9",0,NULL
26245,NULL,"tia",0,NULL
26246,NULL,"tib",0,NULL
26247,NULL,"tic",0,NULL
26248,NULL,"tid",0,NULL
26249,NULL,"tie",0,NULL
26250,NULL,"tif",0,NULL
26251,NULL,"tig",0,NULL
26252,NULL,"tih",0,NULL
26253,NULL,"tii",0,NULL
26254,NULL,"tij",0,NULL
26255,NULL,"tik",0,NULL
26256,NULL,"til",0,NULL
26257,NULL,"tim",0,NULL
26258,NULL,"tin",0,NULL
26259,NULL,"tio",0,NULL
26260,NULL,"tip",0,NULL
26261,NULL,"tiq",0,NULL
26262,NULL,"tir",0,NULL
26263,NULL,"tis",0,NULL
26264,NULL,"tit",0,NULL
26265,NULL,"tiu",0,NULL
26266,NULL,"tiv",0,NULL
26267,NULL,"tiw",0,NULL
26268,NULL,"tix",0,NULL
26269,NULL,"tiy",0,NULL
26270,NULL,"tiz",0,NULL
26271,NULL,"ti0",0,NULL
26272,NULL,"ti1",0,NULL
26273,NULL,"ti2",0,NULL
26274,NULL,"ti3",0,NULL
26275,NULL,"ti4",0,NULL
26276,NULL,"ti5",0,NULL
26277,NULL,"ti6",0,NULL
26278,NULL,"ti7",0,NULL
26279,NULL,"ti8",0,NULL
26280,NULL,"ti9",0,NULL
26281,NULL,"tja",0,NULL
26282,NULL,"tjb",0,NULL
26283,NULL,"tjc",0,NULL
26284,NULL,"tjd",0,NULL
26285,NULL,"tje",0,NULL
26286,NULL,"tjf",0,NULL
26287,NULL,"tjg",0,NULL
26288,NULL,"tjh",0,NULL
26289,NULL,"tji",0,NULL
26290,NULL,"tjj",0,NULL
26291,NULL,"tjk",0,NULL
26292,NULL,"tjl",0,NULL
26293,NULL,"tjm",0,NULL
26294,NULL,"tjn",0,NULL
26295,NULL,"tjo",0,NULL
26296,NULL,"tjp",0,NULL
26297,NULL,"tjq",0,NULL
26298,NULL,"tjr",0,NULL
26299,NULL,"tjs",0,NULL
26300,NULL,"tjt",0,NULL
26301,NULL,"tju",0,NULL
26302,NULL,"tjv",0,NULL
26303,NULL,"tjw",0,NULL
26304,NULL,"tjx",0,NULL
26305,NULL,"tjy",0,NULL
26306,NULL,"tjz",0,NULL
26307,NULL,"tj0",0,NULL
26308,NULL,"tj1",0,NULL
26309,NULL,"tj2",0,NULL
26310,NULL,"tj3",0,NULL
26311,NULL,"tj4",0,NULL
26312,NULL,"tj5",0,NULL
26313,NULL,"tj6",0,NULL
26314,NULL,"tj7",0,NULL
26315,NULL,"tj8",0,NULL
26316,NULL,"tj9",0,NULL
26317,NULL,"tka",0,NULL
26318,NULL,"tkb",0,NULL
26319,NULL,"tkc",0,NULL
26320,NULL,"tkd",0,NULL
26321,NULL,"tke",0,NULL
26322,NULL,"tkf",0,NULL
26323,NULL,"tkg",0,NULL
26324,NULL,"tkh",0,NULL
26325,NULL,"tki",0,NULL
26326,NULL,"tkj",0,NULL
26327,NULL,"tkk",0,NULL
26328,NULL,"tkl",0,NULL
26329,NULL,"tkm",0,NULL
26330,NULL,"tkn",0,NULL
26331,NULL,"tko",0,NULL
26332,NULL,"tkp",0,NULL
26333,NULL,"tkq",0,NULL
26334,NULL,"tkr",0,NULL
26335,NULL,"tks",0,NULL
26336,NULL,"tkt",0,NULL
26337,NULL,"tku",0,NULL
26338,NULL,"tkv",0,NULL
26339,NULL,"tkw",0,NULL
26340,NULL,"tkx",0,NULL
26341,NULL,"tky",0,NULL
26342,NULL,"tkz",0,NULL
26343,NULL,"tk0",0,NULL
26344,NULL,"tk1",0,NULL
26345,NULL,"tk2",0,NULL
26346,NULL,"tk3",0,NULL
26347,NULL,"tk4",0,NULL
26348,NULL,"tk5",0,NULL
26349,NULL,"tk6",0,NULL
26350,NULL,"tk7",0,NULL
26351,NULL,"tk8",0,NULL
26352,NULL,"tk9",0,NULL
26353,NULL,"tla",0,NULL
26354,NULL,"tlb",0,NULL
26355,NULL,"tlc",0,NULL
26356,NULL,"tld",0,NULL
26357,NULL,"tle",0,NULL
26358,NULL,"tlf",0,NULL
26359,NULL,"tlg",0,NULL
26360,NULL,"tlh",0,NULL
26361,NULL,"tli",0,NULL
26362,NULL,"tlj",0,NULL
26363,NULL,"tlk",0,NULL
26364,NULL,"tll",0,NULL
26365,NULL,"tlm",0,NULL
26366,NULL,"tln",0,NULL
26367,NULL,"tlo",0,NULL
26368,NULL,"tlp",0,NULL
26369,NULL,"tlq",0,NULL
26370,NULL,"tlr",0,NULL
26371,NULL,"tls",0,NULL
26372,NULL,"tlt",0,NULL
26373,NULL,"tlu",0,NULL
26374,NULL,"tlv",0,NULL
26375,NULL,"tlw",0,NULL
26376,NULL,"tlx",0,NULL
26377,NULL,"tly",0,NULL
26378,NULL,"tlz",0,NULL
26379,NULL,"tl0",0,NULL
26380,NULL,"tl1",0,NULL
26381,NULL,"tl2",0,NULL
26382,NULL,"tl3",0,NULL
26383,NULL,"tl4",0,NULL
26384,NULL,"tl5",0,NULL
26385,NULL,"tl6",0,NULL
26386,NULL,"tl7",0,NULL
26387,NULL,"tl8",0,NULL
26388,NULL,"tl9",0,NULL
