"id","updatedAt","DomainName","CurrentStatus","RDAPStatusCode"
4604,NULL,"cs5",2,200
4605,NULL,"cs6",2,200
4606,NULL,"cs7",2,200
4607,NULL,"cs8",2,200
4608,NULL,"cs9",2,200
4609,NULL,"cta",2,200
4610,NULL,"ctb",2,200
4611,NULL,"ctc",2,200
4612,NULL,"ctd",2,200
4613,NULL,"cte",2,200
4614,NULL,"ctf",2,200
4615,NULL,"ctg",2,200
4616,NULL,"cth",2,200
4617,NULL,"cti",2,200
4618,NULL,"ctj",2,200
4619,NULL,"ctk",2,200
4620,NULL,"ctl",2,200
4621,NULL,"ctm",2,200
4622,NULL,"ctn",2,200
4623,NULL,"cto",2,200
4624,NULL,"ctp",2,200
4625,NULL,"ctq",2,200
4626,NULL,"ctr",2,200
4627,NULL,"cts",2,200
4628,NULL,"ctt",2,200
4629,NULL,"ctu",2,200
4630,NULL,"ctv",2,200
4631,NULL,"ctw",2,200
4632,NULL,"ctx",2,200
4633,NULL,"cty",2,200
4634,NULL,"ctz",2,200
4635,NULL,"ct0",2,200
4636,NULL,"ct1",2,200
4637,NULL,"ct2",2,200
4638,NULL,"ct3",2,200
4639,NULL,"ct4",2,200
4640,NULL,"ct5",2,200
4641,NULL,"ct6",2,200
4642,NULL,"ct7",2,200
4643,NULL,"ct8",2,200
4644,NULL,"ct9",2,200
4645,NULL,"cua",2,200
4646,NULL,"cub",2,200
4647,NULL,"cuc",2,200
4648,NULL,"cud",2,200
4649,NULL,"cue",2,200
4650,NULL,"cuf",2,200
4651,NULL,"cug",2,200
4652,NULL,"cuh",2,200
4653,NULL,"cui",2,200
4654,NULL,"cuj",2,200
4655,NULL,"cuk",2,200
4656,NULL,"cul",2,200
4657,NULL,"cum",2,200
4658,NULL,"cun",2,200
4659,NULL,"cuo",2,200
4660,NULL,"cup",2,200
4661,NULL,"cuq",2,200
4662,NULL,"cur",2,200
4663,NULL,"cus",2,200
4664,NULL,"cut",2,200
4665,NULL,"cuu",2,200
4666,NULL,"cuv",2,200
4667,NULL,"cuw",2,200
4668,NULL,"cux",2,200
4669,NULL,"cuy",2,200
4670,NULL,"cuz",2,200
4671,NULL,"cu0",2,200
4672,NULL,"cu1",2,200
4673,NULL,"cu2",2,200
4674,NULL,"cu3",2,200
4675,NULL,"cu4",2,200
4676,NULL,"cu5",2,200
4677,NULL,"cu6",2,200
4678,NULL,"cu7",2,200
4679,NULL,"cu8",2,200
4680,NULL,"cu9",2,200
4681,NULL,"cva",2,200
4682,NULL,"cvb",2,200
4683,NULL,"cvc",2,200
4684,NULL,"cvd",2,200
4685,NULL,"cve",2,200
4686,NULL,"cvf",2,200
4687,NULL,"cvg",2,200
4688,NULL,"cvh",2,200
4689,NULL,"cvi",2,200
4690,NULL,"cvj",2,200
4691,NULL,"cvk",2,200
4692,NULL,"cvl",2,200
4693,NULL,"cvm",2,200
4694,NULL,"cvn",2,200
4695,NULL,"cvo",2,200
4696,NULL,"cvp",2,200
4697,NULL,"cvq",2,200
4698,NULL,"cvr",2,200
4699,NULL,"cvs",2,200
4700,NULL,"cvt",2,200
4701,NULL,"cvu",2,200
4702,NULL,"cvv",2,200
4703,NULL,"cvw",2,200
4704,NULL,"cvx",2,200
4705,NULL,"cvy",2,200
4706,NULL,"cvz",2,200
4707,NULL,"cv0",2,200
4708,NULL,"cv1",2,200
4709,NULL,"cv2",2,200
4710,NULL,"cv3",2,200
4711,NULL,"cv4",2,200
4712,NULL,"cv5",2,200
4713,NULL,"cv6",2,200
4714,NULL,"cv7",2,200
4715,NULL,"cv8",2,200
4716,NULL,"cv9",2,200
4717,NULL,"cwa",2,200
4718,NULL,"cwb",2,200
4719,NULL,"cwc",2,200
4720,NULL,"cwd",2,200
4721,NULL,"cwe",2,200
4722,NULL,"cwf",2,200
4723,NULL,"cwg",2,200
4724,NULL,"cwh",2,200
4725,NULL,"cwi",2,200
4726,NULL,"cwj",2,200
4727,NULL,"cwk",2,200
4728,NULL,"cwl",2,200
4729,NULL,"cwm",2,200
4730,NULL,"cwn",2,200
4731,NULL,"cwo",2,200
4732,NULL,"cwp",2,200
4733,NULL,"cwq",2,200
4734,NULL,"cwr",2,200
4735,NULL,"cws",2,200
4736,NULL,"cwt",2,200
4737,NULL,"cwu",2,200
4738,NULL,"cwv",2,200
4739,NULL,"cww",2,200
4740,NULL,"cwx",2,200
4741,NULL,"cwy",2,200
4742,NULL,"cwz",2,200
4743,NULL,"cw0",2,200
4744,NULL,"cw1",2,200
4745,NULL,"cw2",2,200
4746,NULL,"cw3",2,200
4747,NULL,"cw4",2,200
4748,NULL,"cw5",2,200
4749,NULL,"cw6",2,200
4750,NULL,"cw7",2,200
4751,NULL,"cw8",2,200
4752,NULL,"cw9",2,200
4753,NULL,"cxa",2,200
4754,NULL,"cxb",2,200
4755,NULL,"cxc",2,200
4756,NULL,"cxd",2,200
4757,NULL,"cxe",2,200
4758,NULL,"cxf",2,200
4759,NULL,"cxg",2,200
4760,NULL,"cxh",2,200
4761,NULL,"cxi",2,200
4762,NULL,"cxj",2,200
4763,NULL,"cxk",2,200
4764,NULL,"cxl",2,200
4765,NULL,"cxm",2,200
4766,NULL,"cxn",2,200
4767,NULL,"cxo",2,200
4768,NULL,"cxp",2,200
4769,NULL,"cxq",2,200
4770,NULL,"cxr",2,200
4771,NULL,"cxs",2,200
4772,NULL,"cxt",2,200
4773,NULL,"cxu",2,200
4774,NULL,"cxv",2,200
4775,NULL,"cxw",2,200
4776,NULL,"cxx",2,200
4777,NULL,"cxy",2,200
4778,NULL,"cxz",2,200
4779,NULL,"cx0",2,200
4780,NULL,"cx1",2,200
4781,NULL,"cx2",2,200
4782,NULL,"cx3",2,200
4783,NULL,"cx4",2,200
4784,NULL,"cx5",2,200
4785,NULL,"cx6",2,200
4786,NULL,"cx7",2,200
4787,NULL,"cx8",2,200
4788,NULL,"cx9",2,200
4789,NULL,"cya",2,200
4790,NULL,"cyb",2,200
4791,NULL,"cyc",2,200
4792,NULL,"cyd",2,200
4793,NULL,"cye",2,200
4794,NULL,"cyf",2,200
4795,NULL,"cyg",2,200
4796,NULL,"cyh",2,200
4797,NULL,"cyi",2,200
4798,NULL,"cyj",2,200
4799,NULL,"cyk",2,200
4800,NULL,"cyl",2,200
4801,NULL,"cym",2,200
4802,NULL,"cyn",2,200
4803,NULL,"cyo",2,200
4804,NULL,"cyp",2,200
4805,NULL,"cyq",2,200
4806,NULL,"cyr",2,200
4807,NULL,"cys",2,200
4808,NULL,"cyt",2,200
4809,NULL,"cyu",2,200
4810,NULL,"cyv",2,200
4811,NULL,"cyw",2,200
4812,NULL,"cyx",2,200
4813,NULL,"cyy",2,200
4814,NULL,"cyz",2,200
4815,NULL,"cy0",2,200
4816,NULL,"cy1",2,200
4817,NULL,"cy2",2,200
4818,NULL,"cy3",2,200
4819,NULL,"cy4",2,200
4820,NULL,"cy5",2,200
4821,NULL,"cy6",2,200
4822,NULL,"cy7",2,200
4823,NULL,"cy8",2,200
4824,NULL,"cy9",2,200
4825,NULL,"cza",2,200
4826,NULL,"czb",2,200
4827,NULL,"czc",2,200
4828,NULL,"czd",2,200
4829,NULL,"cze",2,200
4830,NULL,"czf",2,200
4831,NULL,"czg",2,200
4832,NULL,"czh",2,200
4833,NULL,"czi",2,200
4834,NULL,"czj",2,200
4835,NULL,"czk",2,200
4836,NULL,"czl",2,200
4837,NULL,"czm",2,200
4838,NULL,"czn",2,200
4839,NULL,"czo",2,200
4840,NULL,"czp",2,200
4841,NULL,"czq",2,200
4842,NULL,"czr",2,200
4843,NULL,"czs",2,200
4844,NULL,"czt",2,200
4845,NULL,"czu",2,200
4846,NULL,"czv",2,200
4847,NULL,"czw",2,200
4848,NULL,"czx",2,200
4849,NULL,"czy",2,200
4850,NULL,"czz",2,200
4851,NULL,"cz0",2,200
4852,NULL,"cz1",2,200
4853,NULL,"cz2",2,200
4854,NULL,"cz3",2,200
4855,NULL,"cz4",2,200
4856,NULL,"cz5",2,200
4857,NULL,"cz6",2,200
4858,NULL,"cz7",2,200
4859,NULL,"cz8",2,200
4860,NULL,"cz9",2,200
4861,NULL,"c0a",2,200
4862,NULL,"c0b",2,200
4863,NULL,"c0c",2,200
4864,NULL,"c0d",2,200
4865,NULL,"c0e",2,200
4866,NULL,"c0f",2,200
4867,NULL,"c0g",2,200
4868,NULL,"c0h",2,200
4869,NULL,"c0i",2,200
4870,NULL,"c0j",2,200
4871,NULL,"c0k",2,200
4872,NULL,"c0l",2,200
4873,NULL,"c0m",2,200
4874,NULL,"c0n",2,200
4875,NULL,"c0o",2,200
4876,NULL,"c0p",2,200
4877,NULL,"c0q",2,200
4878,NULL,"c0r",2,200
4879,NULL,"c0s",2,200
4880,NULL,"c0t",2,200
4881,NULL,"c0u",2,200
4882,NULL,"c0v",2,200
4883,NULL,"c0w",2,200
4884,NULL,"c0x",2,200
4885,NULL,"c0y",2,200
4886,NULL,"c0z",2,200
4887,NULL,"c00",2,200
4888,NULL,"c01",2,200
4889,NULL,"c02",2,200
4890,NULL,"c03",2,200
4891,NULL,"c04",2,200
4892,NULL,"c05",2,200
4893,NULL,"c06",2,200
4894,NULL,"c07",2,200
4895,NULL,"c08",2,200
4896,NULL,"c09",2,200
4897,NULL,"c1a",2,200
4898,NULL,"c1b",2,200
4899,NULL,"c1c",2,200
4900,NULL,"c1d",2,200
4901,NULL,"c1e",2,200
4902,NULL,"c1f",2,200
4903,NULL,"c1g",2,200
4904,NULL,"c1h",2,200
4905,NULL,"c1i",2,200
4906,NULL,"c1j",2,200
4907,NULL,"c1k",2,200
4908,NULL,"c1l",2,200
4909,NULL,"c1m",2,200
4910,NULL,"c1n",2,200
4911,NULL,"c1o",2,200
4912,NULL,"c1p",2,200
4913,NULL,"c1q",2,200
4914,NULL,"c1r",2,200
4915,NULL,"c1s",2,200
4916,NULL,"c1t",2,200
4917,NULL,"c1u",2,200
4918,NULL,"c1v",2,200
4919,NULL,"c1w",2,200
4920,NULL,"c1x",2,200
4921,NULL,"c1y",2,200
4922,NULL,"c1z",2,200
4923,NULL,"c10",2,200
4924,NULL,"c11",2,200
4925,NULL,"c12",2,200
4926,NULL,"c13",2,200
4927,NULL,"c14",2,200
4928,NULL,"c15",2,200
4929,NULL,"c16",2,200
4930,NULL,"c17",2,200
4931,NULL,"c18",2,200
4932,NULL,"c19",2,200
4933,NULL,"c2a",2,200
4934,NULL,"c2b",2,200
4935,NULL,"c2c",2,200
4936,NULL,"c2d",2,200
4937,NULL,"c2e",2,200
4938,NULL,"c2f",2,200
4939,NULL,"c2g",2,200
4940,NULL,"c2h",2,200
4941,NULL,"c2i",2,200
4942,NULL,"c2j",2,200
4943,NULL,"c2k",2,200
4944,NULL,"c2l",2,200
4945,NULL,"c2m",2,200
4946,NULL,"c2n",2,200
4947,NULL,"c2o",2,200
4948,NULL,"c2p",2,200
4949,NULL,"c2q",2,200
4950,NULL,"c2r",2,200
4951,NULL,"c2s",2,200
4952,NULL,"c2t",2,200
4953,NULL,"c2u",2,200
4954,NULL,"c2v",2,200
4955,NULL,"c2w",2,200
4956,NULL,"c2x",2,200
4957,NULL,"c2y",2,200
4958,NULL,"c2z",2,200
4959,NULL,"c20",2,200
4960,NULL,"c21",2,200
4961,NULL,"c22",2,200
4962,NULL,"c23",2,200
4963,NULL,"c24",2,200
4964,NULL,"c25",2,200
4965,NULL,"c26",2,200
4966,NULL,"c27",2,200
4967,NULL,"c28",2,200
4968,NULL,"c29",2,200
4969,NULL,"c3a",2,200
4970,NULL,"c3b",2,200
4971,NULL,"c3c",2,200
4972,NULL,"c3d",2,200
4973,NULL,"c3e",2,200
4974,NULL,"c3f",2,200
4975,NULL,"c3g",2,200
4976,NULL,"c3h",2,200
4977,NULL,"c3i",2,200
4978,NULL,"c3j",2,200
4979,NULL,"c3k",2,200
4980,NULL,"c3l",2,200
4981,NULL,"c3m",2,200
4982,NULL,"c3n",2,200
4983,NULL,"c3o",2,200
4984,NULL,"c3p",2,200
4985,NULL,"c3q",2,200
4986,NULL,"c3r",2,200
4987,NULL,"c3s",2,200
4988,NULL,"c3t",2,200
4989,NULL,"c3u",2,200
4990,NULL,"c3v",2,200
4991,NULL,"c3w",2,200
4992,NULL,"c3x",2,200
4993,NULL,"c3y",2,200
4994,NULL,"c3z",2,200
4995,NULL,"c30",2,200
4996,NULL,"c31",2,200
4997,NULL,"c32",2,200
4998,NULL,"c33",2,200
4999,NULL,"c34",2,200
5000,NULL,"c35",2,200
5001,NULL,"c36",2,200
5002,NULL,"c37",2,200
5003,NULL,"c38",2,200
5004,NULL,"c39",2,200
5005,NULL,"c4a",2,200
5006,NULL,"c4b",2,200
5007,NULL,"c4c",2,200
5008,NULL,"c4d",2,200
5009,NULL,"c4e",2,200
5010,NULL,"c4f",2,200
5011,NULL,"c4g",2,200
5012,NULL,"c4h",2,200
5013,NULL,"c4i",2,200
5014,NULL,"c4j",2,200
5015,NULL,"c4k",2,200
5016,NULL,"c4l",2,200
5017,NULL,"c4m",2,200
5018,NULL,"c4n",2,200
5019,NULL,"c4o",2,200
5020,NULL,"c4p",2,200
5021,NULL,"c4q",2,200
5022,NULL,"c4r",2,200
5023,NULL,"c4s",2,200
5024,NULL,"c4t",2,200
5025,NULL,"c4u",2,200
5026,NULL,"c4v",2,200
5027,NULL,"c4w",2,200
5028,NULL,"c4x",2,200
5029,NULL,"c4y",2,200
5030,NULL,"c4z",2,200
5031,NULL,"c40",2,200
5032,NULL,"c41",2,200
5033,NULL,"c42",2,200
5034,NULL,"c43",2,200
5035,NULL,"c44",2,200
5036,NULL,"c45",2,200
5037,NULL,"c46",2,200
5038,NULL,"c47",2,200
5039,NULL,"c48",2,200
5040,NULL,"c49",2,200
5041,NULL,"c5a",2,200
5042,NULL,"c5b",2,200
5043,NULL,"c5c",2,200
5044,NULL,"c5d",2,200
5045,NULL,"c5e",2,200
5046,NULL,"c5f",2,200
5047,NULL,"c5g",2,200
5048,NULL,"c5h",2,200
5049,NULL,"c5i",2,200
5050,NULL,"c5j",2,200
5051,NULL,"c5k",2,200
5052,NULL,"c5l",2,200
5053,NULL,"c5m",2,200
5054,NULL,"c5n",2,200
5055,NULL,"c5o",2,200
5056,NULL,"c5p",2,200
5057,NULL,"c5q",2,200
5058,NULL,"c5r",2,200
5059,NULL,"c5s",2,200
5060,NULL,"c5t",2,200
5061,NULL,"c5u",2,200
5062,NULL,"c5v",2,200
5063,NULL,"c5w",2,200
5064,NULL,"c5x",2,200
5065,NULL,"c5y",2,200
5066,NULL,"c5z",2,200
5067,NULL,"c50",2,200
5068,NULL,"c51",2,200
5069,NULL,"c52",2,200
5070,NULL,"c53",2,200
5071,NULL,"c54",2,200
5072,NULL,"c55",2,200
5073,NULL,"c56",2,200
5074,NULL,"c57",2,200
5075,NULL,"c58",2,200
5076,NULL,"c59",2,200
5077,NULL,"c6a",2,200
5078,NULL,"c6b",2,200
5079,NULL,"c6c",2,200
5080,NULL,"c6d",2,200
5081,NULL,"c6e",2,200
5082,NULL,"c6f",2,200
5083,NULL,"c6g",2,200
5084,NULL,"c6h",2,200
5085,NULL,"c6i",2,200
5086,NULL,"c6j",2,200
5087,NULL,"c6k",2,200
5088,NULL,"c6l",2,200
5089,NULL,"c6m",2,200
5090,NULL,"c6n",2,200
5091,NULL,"c6o",2,200
5092,NULL,"c6p",2,200
5093,NULL,"c6q",2,200
5094,NULL,"c6r",2,200
5095,NULL,"c6s",2,200
5096,NULL,"c6t",2,200
5097,NULL,"c6u",2,200
5098,NULL,"c6v",2,200
5099,NULL,"c6w",2,200
5100,NULL,"c6x",2,200
5101,NULL,"c6y",2,200
5102,NULL,"c6z",2,200
5103,NULL,"c60",2,200
5104,NULL,"c61",2,200
5105,NULL,"c62",2,200
5106,NULL,"c63",2,200
5107,NULL,"c64",2,200
5108,NULL,"c65",2,200
5109,NULL,"c66",2,200
5110,NULL,"c67",2,200
5111,NULL,"c68",2,200
5112,NULL,"c69",2,200
5113,NULL,"c7a",2,200
5114,NULL,"c7b",2,200
5115,NULL,"c7c",2,200
5116,NULL,"c7d",2,200
5117,NULL,"c7e",2,200
5118,NULL,"c7f",2,200
5119,NULL,"c7g",2,200
5120,NULL,"c7h",2,200
5121,NULL,"c7i",2,200
5122,NULL,"c7j",2,200
5123,NULL,"c7k",2,200
5124,NULL,"c7l",2,200
5125,NULL,"c7m",2,200
5126,NULL,"c7n",2,200
5127,NULL,"c7o",2,200
5128,NULL,"c7p",2,200
5129,NULL,"c7q",2,200
5130,NULL,"c7r",2,200
5131,NULL,"c7s",2,200
5132,NULL,"c7t",2,200
5133,NULL,"c7u",2,200
5134,NULL,"c7v",2,200
5135,NULL,"c7w",2,200
5136,NULL,"c7x",2,200
5137,NULL,"c7y",2,200
5138,NULL,"c7z",2,200
5139,NULL,"c70",2,200
5140,NULL,"c71",2,200
5141,NULL,"c72",2,200
5142,NULL,"c73",2,200
5143,NULL,"c74",2,200
5144,NULL,"c75",2,200
5145,NULL,"c76",2,200
5146,NULL,"c77",2,200
5147,NULL,"c78",2,200
5148,NULL,"c79",2,200
5149,NULL,"c8a",2,200
5150,NULL,"c8b",2,200
5151,NULL,"c8c",2,200
5152,NULL,"c8d",2,200
5153,NULL,"c8e",2,200
5154,NULL,"c8f",2,200
5155,NULL,"c8g",2,200
5156,NULL,"c8h",2,200
5157,NULL,"c8i",2,200
5158,NULL,"c8j",2,200
5159,NULL,"c8k",2,200
5160,NULL,"c8l",2,200
5161,NULL,"c8m",2,200
5162,NULL,"c8n",2,200
5163,NULL,"c8o",2,200
5164,NULL,"c8p",2,200
5165,NULL,"c8q",2,200
5166,NULL,"c8r",2,200
5167,NULL,"c8s",2,200
5168,NULL,"c8t",2,200
5169,NULL,"c8u",2,200
5170,NULL,"c8v",2,200
5171,NULL,"c8w",2,200
5172,NULL,"c8x",2,200
5173,NULL,"c8y",2,200
5174,NULL,"c8z",2,200
5175,NULL,"c80",2,200
5176,NULL,"c81",2,200
5177,NULL,"c82",2,200
5178,NULL,"c83",2,200
5179,NULL,"c84",2,200
5180,NULL,"c85",2,200
5181,NULL,"c86",2,200
5182,NULL,"c87",2,200
5183,NULL,"c88",2,200
5184,NULL,"c89",2,200
5185,NULL,"c9a",2,200
5186,NULL,"c9b",2,200
5187,NULL,"c9c",2,200
5188,NULL,"c9d",2,200
5189,NULL,"c9e",2,200
5190,NULL,"c9f",2,200
5191,NULL,"c9g",2,200
5192,NULL,"c9h",2,200
5193,NULL,"c9i",2,200
5194,NULL,"c9j",2,200
5195,NULL,"c9k",2,200
5196,NULL,"c9l",2,200
5197,NULL,"c9m",2,200
5198,NULL,"c9n",2,200
5199,NULL,"c9o",2,200
5200,NULL,"c9p",2,200
5201,NULL,"c9q",2,200
5202,NULL,"c9r",2,200
5203,NULL,"c9s",2,200
5204,NULL,"c9t",2,200
5205,NULL,"c9u",2,200
5206,NULL,"c9v",2,200
5207,NULL,"c9w",2,200
5208,NULL,"c9x",2,200
5209,NULL,"c9y",2,200
5210,NULL,"c9z",2,200
5211,NULL,"c90",2,200
5212,NULL,"c91",2,200
5213,NULL,"c92",2,200
5214,NULL,"c93",2,200
5215,NULL,"c94",2,200
5216,NULL,"c95",2,200
5217,NULL,"c96",2,200
5218,NULL,"c97",2,200
5219,NULL,"c98",2,200
5220,NULL,"c99",2,200
5221,NULL,"daa",2,200
5222,NULL,"dab",2,200
5223,NULL,"dac",2,200
5224,NULL,"dad",2,200
5225,NULL,"dae",2,200
5226,NULL,"daf",2,200
5227,NULL,"dag",2,200
5228,NULL,"dah",2,200
5229,NULL,"dai",2,200
5230,NULL,"daj",2,200
5231,NULL,"dak",2,200
5232,NULL,"dal",2,200
5233,NULL,"dam",2,200
5234,NULL,"dan",2,200
5235,NULL,"dao",2,200
5236,NULL,"dap",2,200
5237,NULL,"daq",2,200
5238,NULL,"dar",2,200
5239,NULL,"das",2,200
5240,NULL,"dat",2,200
5241,NULL,"dau",2,200
5242,NULL,"dav",2,200
5243,NULL,"daw",2,200
5244,NULL,"dax",2,200
5245,NULL,"day",2,200
5246,NULL,"daz",2,200
5247,NULL,"da0",2,200
5248,NULL,"da1",2,200
5249,NULL,"da2",2,200
5250,NULL,"da3",2,200
5251,NULL,"da4",2,200
5252,NULL,"da5",2,200
5253,NULL,"da6",2,200
5254,NULL,"da7",2,200
5255,NULL,"da8",2,200
5256,NULL,"da9",2,200
5257,NULL,"dba",2,200
5258,NULL,"dbb",2,200
5259,NULL,"dbc",2,200
5260,NULL,"dbd",2,200
5261,NULL,"dbe",2,200
5262,NULL,"dbf",2,200
5263,NULL,"dbg",2,200
5264,NULL,"dbh",2,200
5265,NULL,"dbi",2,200
5266,NULL,"dbj",2,200
5267,NULL,"dbk",2,200
5268,NULL,"dbl",2,200
5269,NULL,"dbm",2,200
5270,NULL,"dbn",2,200
5271,NULL,"dbo",2,200
5272,NULL,"dbp",2,200
5273,NULL,"dbq",2,200
5274,NULL,"dbr",2,200
5275,NULL,"dbs",2,200
5276,NULL,"dbt",2,200
5277,NULL,"dbu",2,200
5278,NULL,"dbv",2,200
5279,NULL,"dbw",2,200
5280,NULL,"dbx",2,200
5281,NULL,"dby",2,200
5282,NULL,"dbz",2,200
5283,NULL,"db0",2,200
5284,NULL,"db1",2,200
5285,NULL,"db2",2,200
5286,NULL,"db3",2,200
5287,NULL,"db4",2,200
5288,NULL,"db5",2,200
5289,NULL,"db6",2,200
5290,NULL,"db7",2,200
5291,NULL,"db8",2,200
5292,NULL,"db9",2,200
5293,NULL,"dca",2,200
5294,NULL,"dcb",2,200
5295,NULL,"dcc",2,200
5296,NULL,"dcd",2,200
5297,NULL,"dce",2,200
5298,NULL,"dcf",2,200
5299,NULL,"dcg",2,200
5300,NULL,"dch",2,200
5301,NULL,"dci",2,200
5302,NULL,"dcj",2,200
5303,NULL,"dck",2,200
5304,NULL,"dcl",2,200
5305,NULL,"dcm",2,200
5306,NULL,"dcn",2,200
5307,NULL,"dco",2,200
5308,NULL,"dcp",2,200
5309,NULL,"dcq",2,200
5310,NULL,"dcr",2,200
5311,NULL,"dcs",2,200
5312,NULL,"dct",2,200
5313,NULL,"dcu",2,200
5314,NULL,"dcv",2,200
5315,NULL,"dcw",2,200
5316,NULL,"dcx",2,200
5317,NULL,"dcy",2,200
5318,NULL,"dcz",2,200
5319,NULL,"dc0",2,200
5320,NULL,"dc1",2,200
5321,NULL,"dc2",2,200
5322,NULL,"dc3",2,200
5323,NULL,"dc4",2,200
5324,NULL,"dc5",2,200
5325,NULL,"dc6",2,200
5326,NULL,"dc7",2,200
5327,NULL,"dc8",2,200
5328,NULL,"dc9",2,200
5329,NULL,"dda",2,200
5330,NULL,"ddb",2,200
5331,NULL,"ddc",2,200
5332,NULL,"ddd",2,200
5333,NULL,"dde",2,200
5334,NULL,"ddf",2,200
5335,NULL,"ddg",2,200
5336,NULL,"ddh",2,200
5337,NULL,"ddi",2,200
5338,NULL,"ddj",2,200
5339,NULL,"ddk",2,200
5340,NULL,"ddl",2,200
5341,NULL,"ddm",2,200
5342,NULL,"ddn",2,200
5343,NULL,"ddo",2,200
5344,NULL,"ddp",2,200
5345,NULL,"ddq",2,200
5346,NULL,"ddr",2,200
5347,NULL,"dds",2,200
5348,NULL,"ddt",2,200
5349,NULL,"ddu",2,200
5350,NULL,"ddv",2,200
5351,NULL,"ddw",2,200
5352,NULL,"ddx",2,200
5353,NULL,"ddy",2,200
5354,NULL,"ddz",2,200
5355,NULL,"dd0",2,200
5356,NULL,"dd1",2,200
5357,NULL,"dd2",2,200
5358,NULL,"dd3",2,200
5359,NULL,"dd4",2,200
5360,NULL,"dd5",2,200
5361,NULL,"dd6",2,200
5362,NULL,"dd7",2,200
5363,NULL,"dd8",2,200
5364,NULL,"dd9",2,200
5365,NULL,"dea",2,200
5366,NULL,"deb",2,200
5367,NULL,"dec",2,200
5368,NULL,"ded",2,200
5369,NULL,"dee",2,200
5370,NULL,"def",2,200
5371,NULL,"deg",2,200
5372,NULL,"deh",2,200
5373,NULL,"dei",2,200
5374,NULL,"dej",2,200
5375,NULL,"dek",2,200
5376,NULL,"del",2,200
5377,NULL,"dem",2,200
5378,NULL,"den",2,200
5379,NULL,"deo",2,200
5380,NULL,"dep",2,200
5381,NULL,"deq",2,200
5382,NULL,"der",2,200
5383,NULL,"des",2,200
5384,NULL,"det",2,200
5385,NULL,"deu",2,200
5386,NULL,"dev",2,200
5387,NULL,"dew",2,200
5388,NULL,"dex",2,200
5389,NULL,"dey",2,200
5390,NULL,"dez",2,200
5391,NULL,"de0",2,200
5392,NULL,"de1",2,200
5393,NULL,"de2",2,200
5394,NULL,"de3",2,200
5395,NULL,"de4",2,200
5396,NULL,"de5",2,200
5397,NULL,"de6",2,200
5398,NULL,"de7",2,200
5399,NULL,"de8",2,200
5400,NULL,"de9",2,200
5401,NULL,"dfa",2,200
5402,NULL,"dfb",2,200
5403,NULL,"dfc",2,200
5404,NULL,"dfd",2,200
5405,NULL,"dfe",2,200
5406,NULL,"dff",2,200
5407,NULL,"dfg",2,200
5408,NULL,"dfh",2,200
5409,NULL,"dfi",2,200
5410,NULL,"dfj",2,200
5411,NULL,"dfk",2,200
5412,NULL,"dfl",2,200
5413,NULL,"dfm",2,200
5414,NULL,"dfn",2,200
5415,NULL,"dfo",2,200
5416,NULL,"dfp",2,200
5417,NULL,"dfq",2,200
5418,NULL,"dfr",2,200
5419,NULL,"dfs",2,200
5420,NULL,"dft",2,200
5421,NULL,"dfu",2,200
5422,NULL,"dfv",2,200
5423,NULL,"dfw",2,200
5424,NULL,"dfx",2,200
5425,NULL,"dfy",2,200
5426,NULL,"dfz",2,200
5427,NULL,"df0",2,200
5428,NULL,"df1",2,200
5429,NULL,"df2",2,200
5430,NULL,"df3",2,200
5431,NULL,"df4",2,200
5432,NULL,"df5",2,200
5433,NULL,"df6",2,200
5434,NULL,"df7",2,200
5435,NULL,"df8",2,200
5436,NULL,"df9",2,200
5437,NULL,"dga",2,200
5438,NULL,"dgb",2,200
5439,NULL,"dgc",2,200
5440,NULL,"dgd",2,200
5441,NULL,"dge",2,200
5442,NULL,"dgf",2,200
5443,NULL,"dgg",2,200
5444,NULL,"dgh",2,200
5445,NULL,"dgi",2,200
5446,NULL,"dgj",2,200
5447,NULL,"dgk",2,200
5448,NULL,"dgl",2,200
5449,NULL,"dgm",2,200
5450,NULL,"dgn",2,200
5451,NULL,"dgo",2,200
5452,NULL,"dgp",2,200
5453,NULL,"dgq",2,200
5454,NULL,"dgr",2,200
5455,NULL,"dgs",2,200
5456,NULL,"dgt",2,200
5457,NULL,"dgu",2,200
5458,NULL,"dgv",2,200
5459,NULL,"dgw",2,200
5460,NULL,"dgx",2,200
5461,NULL,"dgy",2,200
5462,NULL,"dgz",2,200
5463,NULL,"dg0",2,200
5464,NULL,"dg1",2,200
5465,NULL,"dg2",2,200
5466,NULL,"dg3",2,200
5467,NULL,"dg4",2,200
5468,NULL,"dg5",2,200
5469,NULL,"dg6",2,200
5470,NULL,"dg7",2,200
5471,NULL,"dg8",2,200
5472,NULL,"dg9",2,200
5473,NULL,"dha",2,200
5474,NULL,"dhb",2,200
5475,NULL,"dhc",2,200
5476,NULL,"dhd",2,200
5477,NULL,"dhe",2,200
5478,NULL,"dhf",2,200
5479,NULL,"dhg",2,200
5480,NULL,"dhh",2,200
5481,NULL,"dhi",2,200
5482,NULL,"dhj",2,200
5483,NULL,"dhk",2,200
5484,NULL,"dhl",2,200
5485,NULL,"dhm",2,200
5486,NULL,"dhn",2,200
5487,NULL,"dho",2,200
5488,NULL,"dhp",2,200
5489,NULL,"dhq",2,200
5490,NULL,"dhr",2,200
5491,NULL,"dhs",2,200
5492,NULL,"dht",2,200
5493,NULL,"dhu",2,200
